event_path_id,event_id,run_id,scene_id,prn,tracking_channel,center_window_id,path_id,estimate_stage,path_role,is_multipath,delay_samples,excess_delay_samples,excess_delay_chips,excess_delay_s,derived_excess_path_length_m,doppler_hz,doppler_offset_hz,relative_power_db,source_power_field,amplitude,phase_rad,coherence,label_value,label_rule_version,source_file,source_file_sha256,source_row_number,modeling_eligibility,missing_reason,schema_version
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_431__path_2,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,431,2,stage4_joint,multipath,1,2,1.5,0.15,,,-7937.76707193244,22.5532405675585,-19.1617004204488,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,3,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_432__path_1,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_432,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,432,1,stage4_joint,los,0,0.5,0,0,,,-7958.9033203125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_433__path_1,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,433,1,stage4_joint,los,0,0.5,0,0,,,-7962.05419921875,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_433__path_2,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,433,2,stage4_joint,multipath,1,1.6,1.1,0.11,,,-7939.78860294401,22.2655962747403,-14.5129577264719,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,6,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1585__path_1,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1585,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,1585,1,stage4_joint,los,0,0.7,0,0,,,-7975.5458984375,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1585__path_2,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1585,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,1585,2,stage4_joint,multipath,1,1.9,1.2,0.12,,,-7959.07269335697,16.4732050805305,-17.4266250027851,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,8,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1586__path_1,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1586,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,1586,1,stage4_joint,los,0,0.9,0,0,,,-7973.23095703125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,9,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1587__path_1,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1587,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,1587,1,stage4_joint,los,0,0.4,0,0,,,-7975.09765625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,10,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1587__path_2,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1587,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,8,1587,2,stage4_joint,multipath,1,1.6,1.2,0.12,,,-7973.68284512357,1.41481112643487,-6.59429080239482,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G15/stage4_joint_paths.csv,c6587dd2e08f379601dc0c0be72c8f358aac6b8b17dcd92cba2725cef284176e,11,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1428__path_1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1428,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1428,1,stage4_joint,los,0,0.2,0,0,,,-5181.251953125,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1428__path_2,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1428,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1428,2,stage4_joint,multipath,1,1.4,1.2,0.12,,,-5166.08828653434,15.1636665906608,-9.96077344323427,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,3,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1592__path_1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1592,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1592,1,stage4_joint,los,0,0.2,0,0,,,-5180.81396484375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1318__path_1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1318,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1318,1,stage4_joint,los,0,0.2,0,0,,,-5178.759765625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1318__path_2,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1318,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1318,2,stage4_joint,multipath,1,3.8,3.6,0.36,,,-5101.86590780101,76.8938578239913,-14.565165401336,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,6,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1329__path_1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1329,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1329,1,stage4_joint,los,0,0.4,0,0,,,-5176.59765625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1329__path_2,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1329,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1329,2,stage4_joint,multipath,1,3.9,3.5,0.35,,,-5096.02415061082,80.5735056391813,-11.5782588614723,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,8,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1560__path_1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1560,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1560,1,stage4_joint,los,0,0.3,0,0,,,-5177.8212890625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,9,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1560__path_2,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1560,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1560,2,stage4_joint,multipath,1,2,1.7,0.17,,,-5115.61815955538,62.2031295071156,-12.65306139331,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,10,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1562__path_1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1562,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1562,1,stage4_joint,los,0,0.4,0,0,,,-5174.314453125,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,11,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1562__path_2,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1562,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1562,2,stage4_joint,multipath,1,2,1.6,0.16,,,-5117.16971757198,57.144735553019,-12.4124202910959,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,12,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1332__path_1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1332,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1332,1,stage4_joint,los,0,0.6,0,0,,,-5179.3603515625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,13,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1332__path_2,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1332,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1332,2,stage4_joint,multipath,1,4.1,3.5,0.35,,,-5094.14694197375,85.2134095887468,-13.2040150539852,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,14,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429__path_1,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1429,1,stage4_joint,los,0,0.5,0,0,,,-5177.1630859375,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,15,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429__path_2,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1429,2,stage4_joint,multipath,1,3.3,2.8,0.28,,,-5101.92047937174,75.2426065657573,-13.8878213302037,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,16,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429__path_3,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1429,3,stage4_joint,multipath,1,8.4,7.9,0.79,,,-5041.92047937174,135.242606565757,-21.6291224977883,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,17,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429__path_4,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,2,1429,4,stage4_joint,multipath,1,37.9,37.4,3.74,,,-5036.92047937174,140.242606565757,-21.7625884166334,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G17/stage4_joint_paths.csv,0ecb50ed1c72d10a9aba1fc79383d4bd1c6babad2ee8f89331bdef8b774aafc7,18,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434__path_1,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G19,11,1434,1,stage4_joint,los,0,0.2,0,0,,,-3059.65478515625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G19/stage4_joint_paths.csv,c7c9ffa31e4012a9bb70bf0ec5cf6794204e74fe0827bde14b63def1f42090cb,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434__path_2,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G19,11,1434,2,stage4_joint,multipath,1,2.9,2.7,0.27,,,-3009.01747871547,50.6373064407817,-14.005879242939,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G19/stage4_joint_paths.csv,c7c9ffa31e4012a9bb70bf0ec5cf6794204e74fe0827bde14b63def1f42090cb,3,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_56__path_1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,4,56,1,stage4_joint,los,0,0,0,0,,,-7775.09765625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_paths.csv,92ce0ff030919afe94a2bc560c60975d35229587a4b7e85fda2343a9056e7185,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_57__path_1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,4,57,1,stage4_joint,los,0,-0.2,0,0,,,-7776.88330078125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_paths.csv,92ce0ff030919afe94a2bc560c60975d35229587a4b7e85fda2343a9056e7185,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_55__path_1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_55,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,4,55,1,stage4_joint,los,0,-0.2,0,0,,,-7775.158203125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_paths.csv,92ce0ff030919afe94a2bc560c60975d35229587a4b7e85fda2343a9056e7185,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_58__path_1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,4,58,1,stage4_joint,los,0,0,0,0,,,-7773.23388671875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_paths.csv,92ce0ff030919afe94a2bc560c60975d35229587a4b7e85fda2343a9056e7185,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1606__path_1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1606,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,4,1606,1,stage4_joint,los,0,0.6,0,0,,,-7838.31884765625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_paths.csv,92ce0ff030919afe94a2bc560c60975d35229587a4b7e85fda2343a9056e7185,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1604__path_1,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1604,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,4,1604,1,stage4_joint,los,0,0.4,0,0,,,-7838.74267578125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0122_P1/sage_results/nav_sage_v2/G22/stage4_joint_paths.csv,92ce0ff030919afe94a2bc560c60975d35229587a4b7e85fda2343a9056e7185,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
