run_id,logical_run_key,scene_id,scene_role,prn,constellation,prn_number,tracking_channel,signal_type,sampling_rate_hz,raw_storage_mode,raw_file_relpath,tracking_file_relpath,telemetry_file_relpath,rinex_nav_relpath,trajectory_relpath,satellite_geometry_relpaths,pipeline_family,pipeline_version,experiment_namespace,context_version,parameter_set_id,code_commit,code_sha256,run_created_at_utc,source_result_relpath,source_fingerprint,ingestion_version,run_status,stage0_status,stage1_status,stage2_status,stage3_status,stage4_status,stage0_nav_symbol_count,stage0_window_count,stage1_scanned_count,stage1_candidate_count,stage2_L1_count,stage2_L2_count,stage2_L3_count,stage2_L4_count,stage2_L_ge_2_count,stage2_L_ge_3_count,stage3_reliable_event_count,stage4_joint_result_count,confirmed_event_count,confirmed_path_count,qa_status,qa_issue_count,request_id,request_sha256,qa_report_path,execution_log_path,manifest_sha256,inventory_sha256,acceptance_class,batch,context_missing_legacy,modeling_eligibility,schema_version
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,standard_scene,G28,G,28,4,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_v90_D0117_P7.bin,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\tracking\F1023_v90_D0117_P7_track_ch_4.mat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\telemetry\F1023_v90_D0117_P7_telemetry_ch_4.dat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\trajectory\F1023_v90_D0117_P7_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T11:16:55Z,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28,32f840ac646be6310742a351738ff6b25d9a789ff35f814368f388aee3cc2fab,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,92,90,90,73,30,8,28,7,43,35,6,6,1,1,pass,0,windows_unattended_F1023_v90_D0117_P7__G28_20260819T004818Z_055,eb258990a2e659ac1467c000f16b0bc60f70517cd00a91458f31471378945fdf,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T111644Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2,F1023_v90_D0117_P7,standard_scene,G29,G,29,11,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_v90_D0117_P7.bin,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\tracking\F1023_v90_D0117_P7_track_ch_11.mat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\telemetry\F1023_v90_D0117_P7_telemetry_ch_11.dat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\trajectory\F1023_v90_D0117_P7_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T12:01:01Z,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G29,9b93d8d9510071bf978f283603a0b73197b021430c3932f9067d6d3e860030f6,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1592,1590,1590,110,47,14,38,11,63,49,6,6,0,0,pass,0,windows_unattended_F1023_v90_D0117_P7__G29_20260819T004818Z_056,53d1476df31803a453d1cf1c3412f468d2a4334664b1b64f2708928d2bf77e90,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T120051Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,standard_scene,G32,G,32,5,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_v90_D0117_P7.bin,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\tracking\F1023_v90_D0117_P7_track_ch_5.mat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\telemetry\F1023_v90_D0117_P7_telemetry_ch_5.dat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\trajectory\F1023_v90_D0117_P7_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T13:38:40Z,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32,e52b8787d24e43a0f14f6d88badfbf0031c28dbccfb2f7bed242dbe9db3a2ee5,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1592,1590,1590,110,64,28,16,2,46,18,9,8,4,4,pass,0,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,b8b1140d6b70d0148c58dbb311a70256054d9d2ec492b37988780d011fead6dc,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T133829Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1,F1023_V70_D0117_P2,reference_scene,G06,G,06,4,GPS_L1_CA,10230000,external_storage_or_scene_local,,,,,,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_summary.csv""]",nav_sage_pipeline,,G06_nav_sage_v1,,not_recorded,,,,scenes/F1023_V70_D0117_P2/sage_results/G06_nav_sage_v1,d749d27a24e06569099f3e4b6c96498677d577939a856c1b85c03f365c30a324,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,321,319,319,95,8,29,17,41,87,58,2,2,2,4,pass,0,,,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\sage_results\reference_scene_final_validation_report.md,,,,reference_validation,reference_fixture,1,excluded_legacy_context_missing,sage-event-path-db-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2,F1023_V70_D0117_P2,reference_scene,G11,G,11,5,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\raw\F1023_V70_D0117_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\tracking\F1023_V70_D0117_P2_track_ch_5.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\telemetry\F1023_V70_D0117_P2_telemetry_ch_5.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\trajectory\F1023_V70_D0117_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,,2026-08-06T08:33:47Z,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G11,2cdffd7218a30ccf9bd73f913df94db417f2069e13e346cf238dec3977fe7021,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1177,1175,1175,101,45,4,22,30,56,52,7,7,1,1,pass,0,,,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\sage_results\reference_scene_final_validation_report.md,,,,reference_validation,reference_fixture,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2,F1023_V70_D0117_P2,reference_scene,G12,G,12,6,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\raw\F1023_V70_D0117_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\tracking\F1023_V70_D0117_P2_track_ch_6.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\telemetry\F1023_V70_D0117_P2_telemetry_ch_6.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\trajectory\F1023_V70_D0117_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,,2026-08-07T07:15:28Z,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G12,0bdff018eea20e09eaf68c1ad4a0e25dbdc9b1556307434a16083f23c40fbd98,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1177,1175,1175,96,38,12,1,45,58,46,4,4,2,2,pass,0,,,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\sage_results\reference_scene_final_validation_report.md,,,,reference_validation,reference_fixture,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G25__ch0__nav_sage_v2,F1023_V70_D0117_P2,reference_scene,G25,G,25,0,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\raw\F1023_V70_D0117_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\tracking\F1023_V70_D0117_P2_track_ch_0.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\telemetry\F1023_V70_D0117_P2_telemetry_ch_0.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\trajectory\F1023_V70_D0117_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,,2026-08-06T06:56:53Z,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G25,636ec4370600ba5aaccd76e8eb039aee9ef4363747546085f53eb4c11180014d,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,empty_valid,empty_valid,1177,1175,1175,52,40,2,0,10,12,10,0,0,0,0,pass,0,,,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\sage_results\reference_scene_final_validation_report.md,,,,reference_validation,reference_fixture,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2,F1023_V70_D0117_P2,reference_scene,G28,G,28,1,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\raw\F1023_V70_D0117_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\tracking\F1023_V70_D0117_P2_track_ch_1.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\telemetry\F1023_V70_D0117_P2_telemetry_ch_1.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\trajectory\F1023_V70_D0117_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,,2026-08-06T07:46:32Z,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G28,1b070c0ddf2aed92107a46ccfa7dbc47278732d49f002b349f7ccbd599304dc6,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,900,898,898,54,42,4,5,3,12,8,2,2,0,0,pass,0,,,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\sage_results\reference_scene_final_validation_report.md,,,,reference_validation,reference_fixture,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G29__ch7__nav_sage_v2,F1023_V70_D0117_P2,reference_scene,G29,G,29,7,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\raw\F1023_V70_D0117_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\tracking\F1023_V70_D0117_P2_track_ch_7.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\telemetry\F1023_V70_D0117_P2_telemetry_ch_7.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\trajectory\F1023_V70_D0117_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,,2026-08-07T08:55:37Z,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G29,f2447d364de44856a9963411e03c4405047bfe3712a630c83ce7fe57a2f6b5cc,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1177,1175,1175,77,45,6,2,24,32,26,1,1,1,1,pass,0,,,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\sage_results\reference_scene_final_validation_report.md,,,,reference_validation,reference_fixture,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,reference_scene,G32,G,32,11,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\raw\F1023_V70_D0117_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\tracking\F1023_V70_D0117_P2_track_ch_11.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\gnss_sdr\telemetry\F1023_V70_D0117_P2_telemetry_ch_11.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\trajectory\F1023_V70_D0117_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0117_P2\\satellite\\F1023_V70_D0117_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,,2026-08-08T09:37:13Z,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32,6af9a3968767d95f16bc51500abca5edc18b5ad8e347e3a458923578c04039df,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1177,1175,1175,117,31,15,1,70,86,71,11,8,2,3,pass,0,,,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0117_P2\sage_results\reference_scene_final_validation_report.md,,,,reference_validation,reference_fixture,0,eligible_pending_modeling_qa,sage-event-path-db-v1
