event_id,run_id,logical_run_key,scene_id,prn,tracking_channel,center_window_id,recording_time_s,stage2_L,joint_selected_L,joint_multipath_count,joint_rss,joint_bic,snapshot_wins_vs_L1,minimum_multipath_power_db,maximum_relative_doppler_hz,maximum_coherence,joint_valid,event_status,label_rule_version,source_file,source_file_sha256,source_row_number,request_id,qa_status,modeling_eligibility,schema_version
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_851,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,9,851,57.1574234604106,2,1,0,1018842.31972107,-8143.39597675814,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,a9bbc74a4a28ce70fd448b1b9fcf9e6d0e1945c94d8839b9cebbb894e97ed31e,9,windows_unattended_F1023_V70_D0120_P8__G18_20260819T004818Z_025,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_51,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2,F1023_V70_D0120_P8,G23,11,51,47.1678619745846,2,1,0,1021764.86951425,-2282.84525757937,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_summary.csv,47d45692f1d9b15222aa9601f19eafb184db9dce44e5227fbf8965f2abb81458,2,windows_unattended_F1023_V70_D0120_P8__G23_20260819T004818Z_026,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_52,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2,F1023_V70_D0120_P8,G23,11,52,47.1878619745846,2,1,0,1021812.40703771,-2187.65749626349,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_summary.csv,47d45692f1d9b15222aa9601f19eafb184db9dce44e5227fbf8965f2abb81458,3,windows_unattended_F1023_V70_D0120_P8__G23_20260819T004818Z_026,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_53,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2,F1023_V70_D0120_P8,G23,11,53,47.2078620723363,2,1,0,1021798.64523505,-2215.2132762196,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_summary.csv,47d45692f1d9b15222aa9601f19eafb184db9dce44e5227fbf8965f2abb81458,4,windows_unattended_F1023_V70_D0120_P8__G23_20260819T004818Z_026,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_263,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2,F1023_V70_D0120_P8,G23,11,263,51.4078668621701,2,1,0,1021804.33798332,-2203.81442521533,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_summary.csv,47d45692f1d9b15222aa9601f19eafb184db9dce44e5227fbf8965f2abb81458,5,windows_unattended_F1023_V70_D0120_P8__G23_20260819T004818Z_026,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_265,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2,F1023_V70_D0120_P8,G23,11,265,51.4478669599218,2,1,0,1021794.56265539,-2223.38805184778,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_summary.csv,47d45692f1d9b15222aa9601f19eafb184db9dce44e5227fbf8965f2abb81458,6,windows_unattended_F1023_V70_D0120_P8__G23_20260819T004818Z_026,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_298,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2,F1023_V70_D0120_P8,G26,3,298,46.0968290322581,4,1,0,1015407.25463452,-15053.2166160483,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,940389bbf61305e4d1136cae2ae8b8684a98da75a5ca6ffe36b030a129a79dc3,2,windows_unattended_F1023_V70_D0120_P8__G26_20260819T004818Z_027,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_299,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2,F1023_V70_D0120_P8,G26,3,299,46.1168290322581,4,2,1,1015336.88998199,-15020.626375728,5,-6.9900018193734,14.6643020952852,0.766091595170772,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,940389bbf61305e4d1136cae2ae8b8684a98da75a5ca6ffe36b030a129a79dc3,3,windows_unattended_F1023_V70_D0120_P8__G26_20260819T004818Z_027,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_300,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2,F1023_V70_D0120_P8,G26,3,300,46.1368291300098,4,1,0,1015580.84539658,-14703.4689242328,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,940389bbf61305e4d1136cae2ae8b8684a98da75a5ca6ffe36b030a129a79dc3,4,windows_unattended_F1023_V70_D0120_P8__G26_20260819T004818Z_027,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_218,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2,F1023_V70_D0120_P8,G26,3,218,44.4968232649071,3,1,0,1017407.24923975,-11027.2808754161,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,940389bbf61305e4d1136cae2ae8b8684a98da75a5ca6ffe36b030a129a79dc3,5,windows_unattended_F1023_V70_D0120_P8__G26_20260819T004818Z_027,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_849,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2,F1023_V70_D0120_P8,G26,3,849,57.1168687194526,3,1,0,1016733.46956378,-12382.6967074639,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,940389bbf61305e4d1136cae2ae8b8684a98da75a5ca6ffe36b030a129a79dc3,6,windows_unattended_F1023_V70_D0120_P8__G26_20260819T004818Z_027,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_850,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2,F1023_V70_D0120_P8,G26,3,850,57.1368688172043,3,1,0,1016545.02601332,-12761.9418587638,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,940389bbf61305e4d1136cae2ae8b8684a98da75a5ca6ffe36b030a129a79dc3,7,windows_unattended_F1023_V70_D0120_P8__G26_20260819T004818Z_027,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_465,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2,F1023_V70_D0120_P8,G26,3,465,49.4368409579668,2,1,0,1017229.63471378,-11384.4938247225,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,940389bbf61305e4d1136cae2ae8b8684a98da75a5ca6ffe36b030a129a79dc3,8,windows_unattended_F1023_V70_D0120_P8__G26_20260819T004818Z_027,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_194,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2,F1023_V70_D0120_P8,G26,3,194,44.0168215053763,2,1,0,1018247.68503359,-9337.86711186006,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,940389bbf61305e4d1136cae2ae8b8684a98da75a5ca6ffe36b030a129a79dc3,9,windows_unattended_F1023_V70_D0120_P8__G26_20260819T004818Z_027,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_92,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2,F1023_V70_D0120_P9,G16,9,92,32.3509012707722,4,1,0,1013681.80699334,-18532.8733659953,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G16/stage4_joint_summary.csv,6f8c158b6e4cb6717abb63b2e6accbd6f7d27dcb9b34e6d374b51d7aece3f67b,2,windows_unattended_F1023_V70_D0120_P9__G16_20260819T004818Z_028,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2565,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2,F1023_V70_D0120_P9,G16,9,2565,81.8110004887586,3,2,1,1017443.99491127,-10779.0101135943,5,-6.99350764373868,0.335697904715289,0.89983552343793,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G16/stage4_joint_summary.csv,6f8c158b6e4cb6717abb63b2e6accbd6f7d27dcb9b34e6d374b51d7aece3f67b,3,windows_unattended_F1023_V70_D0120_P9__G16_20260819T004818Z_028,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2566,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2,F1023_V70_D0120_P9,G16,9,2566,81.8310004887585,3,1,0,1017578.05233391,-10683.8256856313,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G16/stage4_joint_summary.csv,6f8c158b6e4cb6717abb63b2e6accbd6f7d27dcb9b34e6d374b51d7aece3f67b,4,windows_unattended_F1023_V70_D0120_P9__G16_20260819T004818Z_028,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1899,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2,F1023_V70_D0120_P9,G16,9,1899,68.4909736070381,2,1,0,1017438.17083353,-10965.0986769455,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G16/stage4_joint_summary.csv,6f8c158b6e4cb6717abb63b2e6accbd6f7d27dcb9b34e6d374b51d7aece3f67b,5,windows_unattended_F1023_V70_D0120_P9__G16_20260819T004818Z_028,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_2319,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2,F1023_V70_D0120_P9,G18,1,2319,76.8898634408602,4,1,0,1010621.71903216,-24718.6500118015,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,bbda5d3b30e042057bd2263ba08adffe1601f94d0de3c9dbe5236cd459de5164,2,windows_unattended_F1023_V70_D0120_P9__G18_20260819T004818Z_029,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_2320,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2,F1023_V70_D0120_P9,G18,1,2320,76.9098635386119,4,1,0,1010693.88908442,-24572.5472197399,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,bbda5d3b30e042057bd2263ba08adffe1601f94d0de3c9dbe5236cd459de5164,3,windows_unattended_F1023_V70_D0120_P9__G18_20260819T004818Z_029,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_1947,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2,F1023_V70_D0120_P9,G18,1,1947,69.4498399804497,4,1,0,1013214.43273002,-19476.4320356023,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,bbda5d3b30e042057bd2263ba08adffe1601f94d0de3c9dbe5236cd459de5164,4,windows_unattended_F1023_V70_D0120_P9__G18_20260819T004818Z_029,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_1948,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2,F1023_V70_D0120_P9,G18,1,1948,69.4698400782014,4,1,0,1013309.76247901,-19283.9402143508,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,bbda5d3b30e042057bd2263ba08adffe1601f94d0de3c9dbe5236cd459de5164,5,windows_unattended_F1023_V70_D0120_P9__G18_20260819T004818Z_029,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_1949,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2,F1023_V70_D0120_P9,G18,1,1949,69.4898401759531,4,1,0,1013256.01581324,-19392.4643781048,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,bbda5d3b30e042057bd2263ba08adffe1601f94d0de3c9dbe5236cd459de5164,6,windows_unattended_F1023_V70_D0120_P9__G18_20260819T004818Z_029,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_2318,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2,F1023_V70_D0120_P9,G18,1,2318,76.8698633431085,4,1,0,1010634.6734974,-24692.4239120581,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,bbda5d3b30e042057bd2263ba08adffe1601f94d0de3c9dbe5236cd459de5164,7,windows_unattended_F1023_V70_D0120_P9__G18_20260819T004818Z_029,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_2321,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2,F1023_V70_D0120_P9,G18,1,2321,76.9298635386119,4,1,0,1010728.63713232,-24502.2061553947,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,bbda5d3b30e042057bd2263ba08adffe1601f94d0de3c9dbe5236cd459de5164,8,windows_unattended_F1023_V70_D0120_P9__G18_20260819T004818Z_029,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_1278,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2,F1023_V70_D0120_P9,G18,1,1278,56.0697978494624,3,1,0,1011287.47805718,-23371.2670369718,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G18/stage4_joint_summary.csv,bbda5d3b30e042057bd2263ba08adffe1601f94d0de3c9dbe5236cd459de5164,9,windows_unattended_F1023_V70_D0120_P9__G18_20260819T004818Z_029,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1946,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2,F1023_V70_D0120_P9,G26,6,1946,69.4293447702835,4,1,0,1012737.14756408,-20440.4486262012,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,1c79481c71318c966f226f48bed2ee8fbd8bbc223b092224b50603ed9e384339,2,windows_unattended_F1023_V70_D0120_P9__G26_20260819T004818Z_030,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1947,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2,F1023_V70_D0120_P9,G26,6,1947,69.4493448680352,4,1,0,1012702.10537198,-20511.244454766,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,1c79481c71318c966f226f48bed2ee8fbd8bbc223b092224b50603ed9e384339,3,windows_unattended_F1023_V70_D0120_P9__G26_20260819T004818Z_030,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1948,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2,F1023_V70_D0120_P9,G26,6,1948,69.4693449657869,4,1,0,1012383.58998203,-21154.8542483613,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,1c79481c71318c966f226f48bed2ee8fbd8bbc223b092224b50603ed9e384339,4,windows_unattended_F1023_V70_D0120_P9__G26_20260819T004818Z_030,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2283,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2,F1023_V70_D0120_P9,G26,6,2283,76.1693695014663,4,1,0,1009341.73641713,-27311.6125466512,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,1c79481c71318c966f226f48bed2ee8fbd8bbc223b092224b50603ed9e384339,5,windows_unattended_F1023_V70_D0120_P9__G26_20260819T004818Z_030,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2284,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2,F1023_V70_D0120_P9,G26,6,2284,76.189369599218,4,1,0,1008711.03801145,-28590.4779919845,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,1c79481c71318c966f226f48bed2ee8fbd8bbc223b092224b50603ed9e384339,6,windows_unattended_F1023_V70_D0120_P9__G26_20260819T004818Z_030,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2285,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2,F1023_V70_D0120_P9,G26,6,2285,76.209369599218,4,2,1,1007872.8062021,-30117.0197222944,5,-19.5143035546653,29.4546453240118,0.423242054147024,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,1c79481c71318c966f226f48bed2ee8fbd8bbc223b092224b50603ed9e384339,7,windows_unattended_F1023_V70_D0120_P9__G26_20260819T004818Z_030,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2303,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2,F1023_V70_D0120_P9,G26,6,2303,76.5693709677419,4,1,0,1007100.03732205,-31860.7329802458,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,1c79481c71318c966f226f48bed2ee8fbd8bbc223b092224b50603ed9e384339,8,windows_unattended_F1023_V70_D0120_P9__G26_20260819T004818Z_030,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2304,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2,F1023_V70_D0120_P9,G26,6,2304,76.5893709677419,4,1,0,1007451.99836531,-31145.8223806736,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G26/stage4_joint_summary.csv,1c79481c71318c966f226f48bed2ee8fbd8bbc223b092224b50603ed9e384339,9,windows_unattended_F1023_V70_D0120_P9__G26_20260819T004818Z_030,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_823,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2,F1023_V70_D0120_P9,G27,5,823,76.9782062561095,3,2,1,1018864.35947875,-7924.7602942213,5,-5.90480848254359,61.1312042916647,0.123112159539877,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage4_joint_summary.csv,8b2495f4959315030fc40227363eb5b86e6e420c0a4ace5fcc1cd50df9b78c6d,2,windows_unattended_F1023_V70_D0120_P9__G27_20260819T004818Z_031,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_822,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2,F1023_V70_D0120_P9,G27,5,822,76.9582062561095,2,2,1,1019199.91247018,-7251.0411813022,5,-6.55295075543916,60.9873821454651,0.123905432218229,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage4_joint_summary.csv,8b2495f4959315030fc40227363eb5b86e6e420c0a4ace5fcc1cd50df9b78c6d,3,windows_unattended_F1023_V70_D0120_P9__G27_20260819T004818Z_031,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
