candidate_id,run_id,scene_id,prn,center_window_id,recording_time_s,selected_L,multipath_count,minimum_path_run,reliable_multipath,candidate_status,event_id,source_file,source_file_sha256,source_row_number,modeling_eligibility,schema_version
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_222,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,222,50.5786804496579,2,1,4,1,rejected_candidate,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_222,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_419,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,419,54.518688172043,2,1,4,1,rejected_candidate,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_419,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_420,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,420,54.538688172043,2,1,4,1,rejected_candidate,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_420,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_91,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,91,47.9586753665689,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_91,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_92,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,92,47.9786753665689,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_92,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_93,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,93,47.9986753665689,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_96,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,96,48.0586755620723,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,11,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_99,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,99,48.118675659824,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,12,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_203,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,203,50.1986797653959,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,13,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_204,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,204,50.2186797653959,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,14,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_205,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,205,50.2386798631476,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,15,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_220,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,220,50.5386804496579,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,16,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_223,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,223,50.5986805474096,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,17,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_293,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,293,51.9986832844575,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,18,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_294,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,294,52.0186832844575,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,19,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_418,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,418,54.4986880742913,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,20,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_421,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,421,54.5586882697947,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,21,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_522,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,522,56.5786921798631,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,22,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_523,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,523,56.5986922776149,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,23,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_524,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,524,56.6186922776149,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,24,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_539,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,539,56.9186928641251,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,25,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_540,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,540,56.9386929618768,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,26,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_541,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,541,56.9586929618768,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,27,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_559,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,559,57.3186936461388,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,28,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_560,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,560,57.3386937438905,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,29,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_561,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,561,57.3586937438905,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage3_reliable_centers.csv,39f094a72450ddad23c4c6b6a1822951f76213e8f58eed16b1bb6eac2cf0907f,30,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_259,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,259,45.3173868035191,3,2,3,1,rejected_candidate,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_259,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,242d4a5605584d8631a4a445455a45b1bd363af3f2d910c0338caa463c33974a,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_261,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,261,45.3573869012708,3,2,3,1,rejected_candidate,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_261,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,242d4a5605584d8631a4a445455a45b1bd363af3f2d910c0338caa463c33974a,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_768,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,768,55.4974183773216,2,1,4,1,rejected_candidate,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_768,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,242d4a5605584d8631a4a445455a45b1bd363af3f2d910c0338caa463c33974a,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_850,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,850,57.1374234604106,2,1,4,1,rejected_candidate,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_850,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,242d4a5605584d8631a4a445455a45b1bd363af3f2d910c0338caa463c33974a,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_516,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,516,50.4574027370479,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_516,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,242d4a5605584d8631a4a445455a45b1bd363af3f2d910c0338caa463c33974a,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_517,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,517,50.4774027370479,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_517,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,242d4a5605584d8631a4a445455a45b1bd363af3f2d910c0338caa463c33974a,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_848,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,848,57.0974232649071,2,1,3,1,confirmed_multipath,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,242d4a5605584d8631a4a445455a45b1bd363af3f2d910c0338caa463c33974a,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_851,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,851,57.1574234604106,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_851,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage3_reliable_centers.csv,242d4a5605584d8631a4a445455a45b1bd363af3f2d910c0338caa463c33974a,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_51,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,51,47.1678619745846,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_51,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,3e97585f4d467a5af25048ddbdb8e249768c652a78b39f98e07300baabcad1e4,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_52,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,52,47.1878619745846,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_52,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,3e97585f4d467a5af25048ddbdb8e249768c652a78b39f98e07300baabcad1e4,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_53,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,53,47.2078620723363,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_53,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,3e97585f4d467a5af25048ddbdb8e249768c652a78b39f98e07300baabcad1e4,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_263,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,263,51.4078668621701,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_263,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,3e97585f4d467a5af25048ddbdb8e249768c652a78b39f98e07300baabcad1e4,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_265,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,265,51.4478669599218,2,1,3,1,rejected_candidate,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_265,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,3e97585f4d467a5af25048ddbdb8e249768c652a78b39f98e07300baabcad1e4,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_298,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,298,46.0968290322581,4,3,3,1,rejected_candidate,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_298,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,9447eb5f86e39c266a910758ff3fdd21eb3d9cb0ee1f15db8b927c29585d7701,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_299,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,299,46.1168290322581,4,3,3,1,confirmed_multipath,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_299,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,9447eb5f86e39c266a910758ff3fdd21eb3d9cb0ee1f15db8b927c29585d7701,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_300,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,300,46.1368291300098,4,3,3,1,rejected_candidate,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_300,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,9447eb5f86e39c266a910758ff3fdd21eb3d9cb0ee1f15db8b927c29585d7701,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_218,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,218,44.4968232649071,3,2,3,1,rejected_candidate,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_218,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,9447eb5f86e39c266a910758ff3fdd21eb3d9cb0ee1f15db8b927c29585d7701,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_849,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,849,57.1168687194526,3,2,3,1,rejected_candidate,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_849,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,9447eb5f86e39c266a910758ff3fdd21eb3d9cb0ee1f15db8b927c29585d7701,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_850,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,850,57.1368688172043,3,2,3,1,rejected_candidate,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_850,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,9447eb5f86e39c266a910758ff3fdd21eb3d9cb0ee1f15db8b927c29585d7701,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_465,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,465,49.4368409579668,2,1,5,1,rejected_candidate,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_465,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage3_reliable_centers.csv,9447eb5f86e39c266a910758ff3fdd21eb3d9cb0ee1f15db8b927c29585d7701,8,eligible_pending_modeling_qa,sage-event-path-db-v1
